,tweetid,tweet,target,clean_text
93,591302453003476993,i need to get a Kobe hijab.,0,need to get kobe hijab
94,609248659390222336,"YWCA TULSA: Director of Immigration and Refugee Program (#Tulsa, OK) http://t.co/bPvCbkxowd #security #nowhiring #Job #Jobs #Hiring",0,ywca tulsa director of immigration and refugee program tulsa ok security nowhiring job jobs hiring
95,673703874587439105,@JudgeJeanine 80% of US mosks are teaching jihad,0,of us mosks are teaching jihad
96,675040326747299840,"Shocking @JMfreespeech: How many Syrian refugees have the Persian gulf states accepted? https://t.co/c99tLKhhUW""<>40.6830625<>-73.6189489<>2.0<>syrian refugee<>refugee<>syria",0,shocking how many syrian refugees have the persian gulf states accepted refugee refugee syria
97,590556815831752705,SOS IM LEGIT STUCK IN AN ELEVATOR IN THE GHETTO OF PHILADELPHIA,0,sos im legit stuck in an elevator in the ghetto of philadelphia
98,714497669150867456,That 40oz beer koozie is holding a champagne bottle ð??? @ University Of Dayton Ghetto https://t.co/DqAcvozS6d,0,that oz beer koozie is holding champagne bottle university of dayton ghetto
99,617242218479374336,@truebuds queer,0,queer
100,709791744225714176,Mexico  Built  RACIST  Border Wall  Along Guatemala,0,mexico built racist border wall along guatemala
101,588073214066216960,Ghetto ass bitches>>>>,0,ghetto ass bitches
102,592125283806912512,How do you spell ISLAM? {I shall love all Muslims.} Let us declare a jihad of love. #lcduluth,0,how do you spell islam shall love all muslims let us declare jihad of love lcduluth
103,592066468705013761,@Veroniqueer I tried like 2 or 3 times ,0,tried like or times
104,675130146949582848,Drinking a Creamy Dark by @Leinenkugels @ the little house in the ghetto  https://t.co/Voz0lDNL4N #photo,0,drinking creamy dark by the little house in the ghetto photo
105,590976230029144066,It's insane but my entire Summer is gonna be DRAG  GAY  QUEER  LESBIANS  et cetera #church,0,it insane but my entire summer is gonna be drag gay queer lesbians et cetera church
106,718490522680225794,ð???ð???ð??? RT @QueerHipster: I scarfed down Wendy's 4 for $4 almost daily ( until this week I started dietingð??­) https://t.co/2653uyjEWa,0,rt scarfed down wendy for almost daily until this week started dieting
107,598989457287716864,well since I'm a ghetto bitch and have no clothes it looks like I'm gonna be wearin vintage Madonna shirts everyday in LA,0,well since ghetto bitch and have no clothes it looks like gonna be wearin vintage madonna shirts everyday in la
108,590701746986561538,@AaronMesh @CommishFish @Uber So regulate them. This like PDX jihad against Wal-Mart. Council is in no posn to pick economic winners/losers,0,so regulate them this like pdx jihad against wal mart council is in no posn to pick economic winners losers
109,638774863331753984,@suzettepetillo @dennisdesmond19  Immigration Reform has been obstructed by GOP for years Immigrants deserve a CLEAR PATH to citizenship NOW,0,immigration reform has been obstructed by gop for years immigrants deserve clear path to citizenship now
110,594499107617570818,Stephen Harper pledges $139M in refugee aid during Iraq visit: Prime Minister Stephen Harper paid a surprise visit http://t.co/iiQQuCsOa7,0,stephen harper pledges in refugee aid during iraq visit prime minister stephen harper paid surprise visit
111,590600566805504000,http://t.co/nWSyDZZ4zv Our U.S.Taxpayer money to illegal immigrants is a ploy to destroy FDR's helping hand to American Citizens & America!,0,our taxpayer money to illegal immigrants is ploy to destroy fdr helping hand to american citizens america
112,617870590846894080,#PrideHouse at the #FIFAWWC final show begins at 7pm #vancouver xyyvr @queer_as_funk @ XYYVR https://t.co/44HDRa35aY,0,pridehouse at the fifawwc final show begins at pm vancouver xyyvr xyyvr
113,592928148888616961,@jihad2408 she workin with somethin tho ,0,she workin with somethin tho
114,590510283719770113,@GhettoMemez same @papi1_Chulo ,0,same
115,590230865604517889,", these bitches on Bill Cunningham are ghetto ",0,these bitches on bill cunningham are ghetto
116,616655615947988992,Former Peace Corps volunteers find new roles in Baltimore's immigration office: Confronted with a need to recruit http://t.co/y1dMb2QcP7,0,former peace corps volunteers find new roles in baltimore immigration office confronted with need to recruit
117,616781121955610624,@JuicyJ2596 nigger,0,nigger
118,685530984909897728,Arrests of Iraqi refugees on ISIS charges fuel Ted Cruz's argument against accepting Syrians https://t.co/rhThUV6nWd,0,arrests of iraqi refugees on isis charges fuel ted cruz argument against accepting syrians
119,616967677031116800,@Ghetto_CNN @Nashgrier BUTTER THOSSEEE http://t.co/VGISh0mOLf,0,butter thosseee
120,601656091013963776,Gonna miss this place. #bar107 #ghettoblaster #ghettoblasterla @ Bar 107 https://t.co/bwPEm3wCck,0,gonna miss this place bar ghettoblaster ghettoblasterla bar
121,622770810059649024,To feed the remains of jihadists to pigs isnt about desecration of the dead.. Its about dissuading future jihadists from doing same evil!,0,to feed the remains of jihadists to pigs isnt about desecration of the dead its about dissuading future jihadists from doing same evil
122,692346722186559488,"Now Hiring: Paralegal, Immigration | T-Mobile: US - WA - Bellevue | https://t.co/dJbkTpq36W #jobs",0,now hiring paralegal immigration mobile us wa bellevue jobs
123,720832678346424320,"We have 1,000s of homeless kids .. Over 10 die on the streets each day. 2.5 mil are hunger insecure #NoRefugees https://t.co/dRhuZGlh79",0,we have of homeless kids over die on the streets each day mil are hunger insecure norefugees
124,723281833543274497,True Islam And The Extremists Event - Jihad & Loyalty https://t.co/Ygr2s8ciHr https://t.co/wnVUdPH1xn,0,true islam and the extremists event jihad loyalty
125,589148981642469376,@_AMR30 @thatbosschris you're a queer Chris!,0,you re queer chris
126,694699049019121665,"QPOC Dialogues, a social space for #Queer People of Color (#QPOC) to connect and find support, https://t.co/PVycOfbA7X",0,qpoc dialogues social space for queer people of color qpoc to connect and find support
127,617110979382542336,"I'm at Tios Market Ghetto Fabulous Street Tacos in Castaic, CA https://t.co/zG64xSZPrt",0,at tios market ghetto fabulous street tacos in castaic ca
128,587865857910374401,@shaunnrollinss @nonracialnigger @honestlymaddie1 and 6k on my backup and yet can't get any rts,0,and on my backup and yet can not get any rts
129,674737514775756801,"@BlandaUpp88 Your logic is fundamentally flawed. I don't know you, but I do know that you're ignorant. Why are u targetting refugees?",0,your logic is fundamentally flawed do not know you but do know that you re ignorant why are targetting refugees
130,706653127898824704,"This #Legal #job might be a great fit for you: Immigration Paralegal - https://t.co/FTcYtNZvCE #RHLegalJobs #ATLANTA, GA #Hiring",0,this legal job might be great fit for you immigration paralegal rhlegaljobs atlanta ga hiring
131,602607255280836608,"Stay Tuned.. #GHETTO OFFICIAL VIDEO in the Making @ BedfordStuyvesant, Brooklyn https://t.co/55ZlzVvBdK",0,stay tuned ghetto official video in the making bedfordstuyvesant brooklyn
132,644367354336542722,Ssshhhhh don't tell RWNJs  @AP: BREAKING: Secretary of State Kerry says Russia has proposed military-to-military talks with US on Syria,0,ssshhhhh do not tell rwnjs breaking secretary of state kerry says russia has proposed military to military talks with us on syria
133,613059736838103040,"Israeli Druze alarmed by plight of their brethren in Syria: Members of Israel's Druze minority, long among the http://t.co/aM57WVhx4P",0,israeli druze alarmed by plight of their brethren in syria members of israel druze minority long among the
134,597029665077915649,@QueerPlatypus7 what's with the exposed tongue? Lol,0,what with the exposed tongue lol
135,617178148724195329,@myGianLuca:  @CNNPolitics @teddyschleifer Say it LOUD & PROUD @realDonaldTrump! *** ILLEGAL IMMIGRATION *** Is an Attack on Our Country!,0,say it loud proud illegal immigration is an attack on our country
136,587415629092782080,@_ccchinky oh shit ,0,oh shit
137,630768032067878912,Oh I think I found myself a queerleader #sorrynotsorry  #PUNS I'll stop now. @harto http://t.co/1jr5f63WjZ,0,oh think found myself queerleader sorrynotsorry puns ll stop now
138,587436361793306624,@oliviapashkja @kxxly__ @Theshortnigger mope she all mine,0,mope she all mine
139,590644944622223360,I hope that black nigger rots in Hell,0,hope that black nigger rots in hell
140,704757555176669184,"We're #hiring! Read about our latest #job opening here: Immigration Paralegal - https://t.co/wZ2NMh6bBa #MIAMI, FL #Legal #CareerArc",0,we re hiring read about our latest job opening here immigration paralegal miami fl legal careerarc
141,692228075803795457,"Protest against deportation held in front of ICE office, 16 arrested. Photos/details: https://t.co/S5L46G6h6O https://t.co/i3CaRKAmFO",0,protest against deportation held in front of ice office arrested photos details
142,625259426623148032,@Sara___1982 @OzerKhalid @AdnanSadiq01 stunners. I was impressed with Jolie on refugee work. Dumb. I doubt they ever thought of your idea.,0,stunners was impressed with jolie on refugee work dumb doubt they ever thought of your idea
143,666372192033095680,"JUST IN: Colorado will accept SyrianRefugees, Hickenlooper says: copolitics https://t.co/9CiQCSU0sV",0,just in colorado will accept syrianrefugees hickenlooper says copolitics
144,591195166360272896,"@RepStevePearce #Republicans #StopObstruction on the laws in favor of #Immigrants, #women & #kids #AINF #TNTweeters http://t.co/5iLmfACoR2",0,republicans stopobstruction on the laws in favor of immigrants women kids ainf tntweeters
145,587692397498204160,"Undocumented ppl take care of CA, it's time CA take care of us! #Health4All #EverybodyInNobodyOut http://t.co/7eUHCpdaFy",0,undocumented ppl take care of ca it time ca take care of us health all everybodyinnobodyout
146,600161293169885185,Its My Fucking Fault The Hospital is So Fucking Full.But where Does it Say in are Consultation That is Right for 4 Niggers to Rape a woman,0,its my fucking fault the hospital is so fucking full but where does it say in are consultation that is right for niggers to rape woman
147,634151017576288256,"@politico in other words, @GOP will make you have that baby, then deport you so you can watch it suffer.",0,in other words will make you have that baby then deport you so you can watch it suffer
148,635032681550483456,Donald Trumps Morning Joe meltdown: The epic immigration debate that riled ... http://t.co/uxVbEwzGbM #news,0,donald trumps morning joe meltdown the epic immigration debate that riled news
149,592459409193742337,27 charged in South Florida marriage fraud for immigrants: Federal prosecutors have charged 27 people in South http://t.co/rkFJ2EfxVl,0,charged in south florida marriage fraud for immigrants federal prosecutors have charged people in south
150,645388422304010242,California Republicans softening immigration platform http://t.co/l3qfrGs0K8,0,california republicans softening immigration platform
151,632021703850246144,"@charlescwcooke @seanhannity @AnnCoulter ; So Charley. You're an immigrant, been here 4 yrs,you're 30yrs old and you get billing on Hannity?",0,so charley you re an immigrant been here yrs you re yrs old and you get billing on hannity
152,668285733535391744,Thanksgiving shopping with a Christmas Queer. robertgay12 #friendsgiving @ Rouses Market #45 https://t.co/QNvkaNFna2,0,thanksgiving shopping with christmas queer robertgay friendsgiving rouses market
153,587044292545347584,(718) @ The Ghettos of New York https://t.co/LF49jIls7O,0,the ghettos of new york
154,587833462284922880,The united states and another cointry used chinese immigrants as comfort women,0,the united states and another cointry used chinese immigrants as comfort women
155,644498479079911424,@DomShow1210 Carly shoukda said Baby. Shes pro amnesty. Appreciate PP remarks. Debate was a joke. TRUMP will build a wall.,0,carly shoukda said baby shes pro amnesty appreciate pp remarks debate was joke trump will build wall
156,674403716489945089,TJ Seeds is such a god damn idiot on Facebook that I'm starting a GoFundMe to send his ass to Syria,0,tj seeds is such god damn idiot on facebook that starting gofundme to send his ass to syria
157,717559485250686976,@PatKell63655699 Wars cost healthcare costs education costs. We dont buy everything at Walmart. Lower taxes in Syria...just sayin',0,wars cost healthcare costs education costs we dont buy everything at walmart lower taxes in syria just sayin
158,641232284998324224,Our #team at #AyalaLawPA call us for #Immigration #questions at 305-699-7848.            #lawfirm https://t.co/Cga5uJdQL6,0,our team at ayalalawpa call us for immigration questions at lawfirm
159,587970697453944832,"Designer fabrics, shoes and accessories. Chinky eyes, sweet voice, fucking with me mentally",0,designer fabrics shoes and accessories chinky eyes sweet voice fucking with me mentally
160,703922892854185984,NY Times Bombshell Scoop: Fox News Colluded with Rubio to Give Amnesty to Illegal Aliens  Breitbart https://t.co/JklTqfRPt3 @realDonaldTrump,0,ny times bombshell scoop fox news colluded with rubio to give amnesty to illegal aliens breitbart
161,640653294659072000,@QueerPlatypus7 okay guess I missed stuff. Why would someone think you are a whore?,0,okay guess missed stuff why would someone think you are whore
162,678438445446856705,DFW: More undocumented immigrant children arrive in... https://t.co/3XqURC3ByW,0,dfw more undocumented immigrant children arrive in
163,588059904507777024,"Obama removes #Cuba from state sponsor of terror list http://t.co/6NPLZ6juxc (from @AP) Iran,Sudan,& Syria still on it. #UniteBlue",0,obama removes cuba from state sponsor of terror list from iran sudan syria still on it uniteblue
164,639149647223726082,"I'm at Ellis Island Immigration Museum - @natlparkservice in Jersey City, NJ, NJ https://t.co/BhVIfBJWpT",0,at ellis island immigration museum in jersey city nj nj
165,590197083824521216,@chinkp__ lol hmmm,0,lol hmmm
166,622170614393110528,Clean Is Mandatory.... #ThinkChink @ Ton'Sure Grooming Studio https://t.co/iPyF7NUZUi,0,clean is mandatory thinkchink ton sure grooming studio
167,609635581488840705,Report: Immigrant quotas benefit for-profit prison operators http://t.co/brU7WWGzrY #FOX7Austin,0,report immigrant quotas benefit for profit prison operators fox austin
168,587771271376609281,@DeSivo______ @GhettoPrince69 @CallMe_E_Z_E @ZaneHall bet,0,bet
169,618889509095149568,@jaketapper If you have a short memory is the republicans who are blocking any immigration reforms any blocked the bill,0,if you have short memory is the republicans who are blocking any immigration reforms any blocked the bill
170,587837083655471106,@DjAman @SarahPalinUSA Saudis and Israelis wanted him to attack Iran and Syria. It's messy situation there. World is heading towards WW.,0,saudis and israelis wanted him to attack iran and syria it messy situation there world is heading towards ww
171,670636105914589186,"Gorgeous cold, rainy day, which is perfect day for a movie. This is the dirtiest, ghetto-est theatre, but it's... https://t.co/pH9M1Uk1Iq",0,gorgeous cold rainy day which is perfect day for movie this is the dirtiest ghetto est theatre but it
172,591747071130136576,"Tonight's dinner special might make you want to chew on your screen: 10-inch homemade spaghettoni, https://t.co/uD8BYjo5Eu",0,tonight dinner special might make you want to chew on your screen inch homemade spaghettoni
173,591952073811341312,"@FCKH8 is shitty and should not be supported at all, and that comes from a queer chick :)))",0,is shitty and should not be supported at all and that comes from queer chick
174,621403371908435968,"'Cultural gap' no excuse for wife rapist, child beater from Iran: Court: An Iranian immigrant who regularly raped http://t.co/DGi9WezS1x",0,cultural gap no excuse for wife rapist child beater from iran court an iranian immigrant who regularly raped
175,591425658112249858,@SavageJihad @BlakeYoder1,0,
176,588360329425514496,@urvpatel61 @tacobell smh. bunch of educated immigrant.,0,smh bunch of educated immigrant
177,588856842236854272,Canada's Economic Immigration Policies Changed Dramatically. By Edward C. Corrigan http://t.co/leHAAS6rGo,0,canada economic immigration policies changed dramatically by edward corrigan
178,592317567131344896,My mom really think my ghetto ass brothers is funny .,0,my mom really think my ghetto ass brothers is funny
179,646178046341464064,Post Queer/Art/Film screening cocktails with our guest host Charles Busch https://t.co/PMbneDup3u,0,post queer art film screening cocktails with our guest host charles busch
180,597259694797889536,What if I want to be the educated enough version of shrek with oger babies and still create a revolution in a civilized undocumented economy,0,what if want to be the educated enough version of shrek with oger babies and still create revolution in civilized undocumented economy
181,588855180172480512,OMG @CassandraTrill http://t.co/JQpoLrtcdM,0,omg
182,589982298709352448,"This year Halloween fell on the weekend, me and ghetto boys trick or treatin'.",0,this year halloween fell on the weekend me and ghetto boys trick or treatin
183,720117085821607936,"He arrived in the US at age 6 as a refugee from Haiti. On Saturday, he proposed to his girlfriend at the White House https://t.co/JjEzUsDMtH",0,he arrived in the us at age as refugee from haiti on saturday he proposed to his girlfriend at the white house
184,673989375974359041,"@TeamCavuto muslim immigration shd stop, Trump right! .Jeb &u wont have llegals&refugees as neighbors, ur kids safe,not ours,Good2b u,gop e",0,muslim immigration shd stop trump right jeb wont have llegals refugees as neighbors ur kids safe not ours good gop
185,593403233294487553,@QueerPlatypus7 OB? ,0,ob
186,591076518492700672,#Mudshark #TeamBlackGuys #SnowBunny,0,mudshark teamblackguys snowbunny
187,721806834546425856,Immigrants in California exhibit @ Oakland Museum of California https://t.co/1s1AC604Le,0,immigrants in california exhibit oakland museum of california
188,588319804148203520,@SenTomCotton What a shame!The Washington post & GOP calling immigrants criminals 90% e hard working & devoted to USA http://t.co/wIWITwA2C5,0,what shame the washington post gop calling immigrants criminals hard working devoted to usa
189,590331278689370112,I did know how many orgies niggers ruined until I moved to the West Coast. Everyone hates them... It is a media blitz.,0,did know how many orgies niggers ruined until moved to the west coast everyone hates them it is media blitz
190,665114103204044801,"El hashtag #TeDasCuentaQueEresPobre ocup el jueves 12, la 1 posicin en el Top20 de las Tendencias de Tijuana: https://t.co/BVFh8NayoD",0,el hashtag tedascuentaqueerespobre ocup el jueves la posicin en el top de las tendencias de tijuana
191,620013506474065920,Can Obama shield millions from deportation? Arguments play out in court http://t.co/SrgXQ9Wcxo,0,can obama shield millions from deportation arguments play out in court
192,591081656557142016,Chill gyro cheeks RT @Darkie_Jones: @lilsonson: Fix your face little guy!,0,chill gyro cheeks rt fix your face little guy
193,653649133815726080,"#Chicago, IL #Legal #Job: IMMIGRATION PARALEGAL FOR TOP LABOR & EMPLOYMENT FIRM! at Robert Half Legal http://t.co/A91SdTMN5K #RHLegalJobs",0,chicago il legal job immigration paralegal for top labor employment firm at robert half legal rhlegaljobs
194,666067186390204416,The Obama administration still plans to admit thousands of Syrian refugees into the US despite the attack in Paris https://t.co/aoXleAuD9N,0,the obama administration still plans to admit thousands of syrian refugees into the us despite the attack in paris
195,588960081326182400,Please make it stop. Hillary Clinton criticized for portrayal of family's immigrant history | Fox News Latino http://t.co/k9GidO77qn,0,please make it stop hillary clinton criticized for portrayal of family immigrant history fox news latino
196,587800351509716992,The refugees of Yarmouk deserve better than silence. Important read from @mehdirhasan: http://t.co/HfR6XOlnxy,0,the refugees of yarmouk deserve better than silence important read from
197,721327561742024704,Pope Francis is bringing 12 Syrian Muslim refugees to Italy https://t.co/crinAMA14O,0,pope francis is bringing syrian muslim refugees to italy
198,620682980101607424,Made a stop in tijuana @ Tijuana Mexico Border https://t.co/lglG14LaLj,0,made stop in tijuana tijuana mexico border
199,589139493367644161,@BarbaraBpiwetz @Lazlovely @thebrainofspock @MozziesBiteMe Mostly the sacrifice. U C tip of iceberg.,0,mostly the sacrifice tip of iceberg
200,680128021534146560,Over 200 Syrian Civilians Are Dead Because Russia Bombed And Killed Them https://t.co/HWF6QdXUo6,0,over syrian civilians are dead because russia bombed and killed them
201,596799104983773184,I wanna join the Israeli Air Force #jihad #idf #israel,0,wanna join the israeli air force jihad idf israel
202,722563028382834690,I am a hijabi today with @agnesscott 's Muslim Student Association. Show your support and standâ?¦ https://t.co/fw1dKatDsH,0,am hijabi today with muslim student association show your support and stand
203,601056635981697024,"@RicheyCollazo I stand with them because oppressed people stand together. Just like I stand with undocumented, womxn, low wage workers, etc",0,stand with them because oppressed people stand together just like stand with undocumented womxn low wage workers etc
204,713848759948591108,Strategy is structure.. Structure is strength ..No weak chinks in my armor... Bless @ Eastâ?¦ https://t.co/o0JD2DwT3P,0,strategy is structure structure is strength no weak chinks in my armor bless east
205,707700703209394177,Sharing My Blessings & Knowledge With The Youth Last Night .... #ThinkChink @ St Marys Villa https://t.co/P1yfQUBjCs,0,sharing my blessings knowledge with the youth last night thinkchink st marys villa
206,598252060413407233,Back again. #selfie #selfiesarehealthy #dyke #dieselfemme #lesbian #lgbtq #panlesbian #poly #queer https://t.co/GXSrGbVjxH,0,back again selfie selfiesarehealthy dyke dieselfemme lesbian lgbtq panlesbian poly queer
207,618784793069809664,Closing of Q sides reflects on Queer Acceptance. @galeriadelaraza http://t.co/i6SHJgxRs3 http://t.co/R2iRKTb4tl,0,closing of sides reflects on queer acceptance
208,589417181877665793,It's so ghetto when people throw house parties and charge like they're some exclusive club. Broke people will broke though.,0,it so ghetto when people throw house parties and charge like they re some exclusive club broke people will broke though
209,641357999043297280,some days you gotta go with what you know.   the #ninevehassyrianfoodtruck chips are the best in the https://t.co/KjcFbyFEwN,0,some days you gotta go with what you know the ninevehassyrianfoodtruck chips are the best in the
210,641735470917902337,50 second video of refugee reunion in Munich: Shot 9/8 at the Munich train station. Refugee family met with Sa... http://t.co/9HzNiMRsOw,0,second video of refugee reunion in munich shot at the munich train station refugee family met with sa
211,588578186708918275,@AssyrianKing97 dude you're killing me ,0,dude you re killing me
212,591626994925830144,Blueprint to popular vine 1. Little nigger 2. Stupid phrase,0,blueprint to popular vine little nigger stupid phrase
213,697893613318045701,"Customs stop! (@ Canada Border Control for AMTRAK services in Notre-Dame-du-Mont-Carmel, Quebec) https://t.co/IYNZ6k2SEI",0,customs stop canada border control for amtrak services in notre dame du mont carmel quebec
214,592483212154265600,Drinking a Chatterbox by @ShortsBrewing @ Goat Toe Ghetto Farm  http://t.co/idg5S28qdJ,0,drinking chatterbox by goat toe ghetto farm
215,654028633753944064,Next Stop #Home#philadelphia #Fahvision very #productive #Weekend @chinkdabarber https://t.co/IMaQpn15OK,0,next stop home philadelphia fahvision very productive weekend
216,620308368318681088,"@femaIenergy HE IS LIKE ULTRA LIGHT SKINNED I GUESS, AND HE WAS DEFENDING OUR WHITE FRIEND WHO SAID NIGGER",0,he is like ultra light skinned guess and he was defending our white friend who said nigger
217,589496303941509120,"@Mediaite he's kind of buffoon.. Well, is buffoon.. But brilliant.. Ck his immigration stance",0,he kind of buffoon well is buffoon but brilliant ck his immigration stance
218,669775408234037252,Anne Frank family were also denied entry as refugees to the U.S. HT  https://t.co/zoIPIgI53f  #PJNet  #TCOT,0,anne frank family were also denied entry as refugees to the ht pjnet tcot
219,625613538036445184,New California: Mass Immigration Turning Virginia Blue http://t.co/8tFSCJDDgM via @BreitbartNews,0,new california mass immigration turning virginia blue via
220,665014237807308800,Reports: U.S. launched drone strike targeting ISIL terrorist 'Jihadi John' https://t.co/HNxVQ2zs9D,0,reports launched drone strike targeting isil terrorist jihadi john
221,591762653254549504,@flunksyrian dude you're crankin the Tweete out!,0,dude you re crankin the tweete out
222,668581773761077248,After party: it's done!!!   Closing the Reading Queer Literary Festival @ Miami Book Fair:A Queer https://t.co/f2mvrnkFI1,0,after party it done closing the reading queer literary festival miami book fair queer
223,705149247184736256,"#CustomerService #Job alert: Assyrian Interpreters | LanguageLine Solutions | #ElPaso, TX https://t.co/5AgvTQk3Ur #interpreter #bilingual",0,customerservice job alert assyrian interpreters languageline solutions elpaso tx interpreter bilingual
224,720736286273875968,dedicated $38 billion to increase border security.,0,dedicated billion to increase border security
225,589776086680010752,@NiggerLady_ we need to start planning asap,0,we need to start planning asap
226,677005538018910209,Undocumented students  Did you know the deadline for CSUN DREAMERS SCHOLARSHIP is Dec 31st.? Now https://t.co/zCtzod8iYa,0,undocumented students did you know the deadline for csun dreamers scholarship is dec st now
227,587477440446001153,@97ghetto :(,0,
228,589437205589942272,@ImmDefense immigrants or illegal aliens?,0,immigrants or illegal aliens
229,589838644803928065,Naaahhh....i was always da biggest ghettoest nigga in da class....RT @oneshadowlove: Fellas y'all ever been bullied by a girl?,0,naaahhh was always da biggest ghettoest nigga in da class rt fellas all ever been bullied by girl
230,591610505128710145,"Finally this nigger is here ""BLACK PEOPLE ARE NEVER ON TIME"" ",0,finally this nigger is here black people are never on time
231,704185137429254144,Black love makes the grass grow in the ghetto .....,0,black love makes the grass grow in the ghetto
232,617989296784474112,@DEVONTHESAV so ghetto ew,0,so ghetto ew
233,648973410140229632,"Driver Who Smuggled Men, Caused Their Deaths Sentenced: A man caught with two unresponsive immigrants in his trunk http://t.co/XFt8H5eoek",0,driver who smuggled men caused their deaths sentenced man caught with two unresponsive immigrants in his trunk
234,641673549258711040,"@bitchinkevdogg ...Ahh, airbrush work done for the day - back to hammering and grinding - Bullshit! http://t.co/yiAEvRjUBF",0,ahh airbrush work done for the day back to hammering and grinding bullshit
235,725728945501409280,@CNNPolitics @cnnbrk this Grand Wizard is Dangerous 4 America. All his wives are immigrants. His father was an immigrant. Hypocrisy I tell u,0,this grand wizard is dangerous america all his wives are immigrants his father was an immigrant hypocrisy tell
236,648546486876180480,"Obama: US willing to work with Russia, Iran on Syria crisis: Straining for a solution to Syria's civil war, http://t.co/pVwzPvTwnx",0,obama us willing to work with russia iran on syria crisis straining for solution to syria civil war
237,635954677159473152,"I'm at @BarclaysCenter in Brooklyn, NY https://t.co/gOoKcPxHEd",0,at in brooklyn ny
238,587105590893289472,@chinkybastard_ ,0,
239,721293015508123648,"Miryam Wiley, who weaved stories from immigrants and laborers, dies at 60 https://t.co/RoZpeKaWo2",0,miryam wiley who weaved stories from immigrants and laborers dies at
240,589599434591248384,Queer  http://t.co/L7UKz4FxXO,0,queer
241,708062664363253761,"Tonight is showtime! Come out to Eyedrum for the March edition of SWEET TEA, ATL's only queer https://t.co/UcbE4mTGCc",0,tonight is showtime come out to eyedrum for the march edition of sweet tea atl only queer
242,662013266609217536,The Syrian War: US Boots on the Ground?  https://t.co/AmRWm4Du4q,0,the syrian war us boots on the ground
243,674235595481190402,Mayor of St Petersburg  wants to ban Trump from his city because Trump wants to ban muslims from America? Think about it you little prick!,0,mayor of st petersburg wants to ban trump from his city because trump wants to ban muslims from america think about it you little prick
244,685584957423489024,"We're #hiring! Read about our latest #job opening here: Gurnee- Immigration Legal Assistants NEEDED - https://t.co/1sVehJ0pZf #Gurnee, IL",0,we re hiring read about our latest job opening here gurnee immigration legal assistants needed gurnee il
245,657345202605158400,Cinci family connected. My blood line is full of black  #ghettovoodoo #spaceinvandaz https://t.co/6vPiLkCQHi,0,cinci family connected my blood line is full of black ghettovoodoo spaceinvandaz
246,590495067355422721,If heaven ant gotta ghetto imma make one,0,if heaven ant gotta ghetto imma make one
247,619346585105756160,@oreillyfactor whole issue devalues the generations of legal immigrants to the US. Why are we allowing all of this ILLEGAL immigration now?,0,whole issue devalues the generations of legal immigrants to the us why are we allowing all of this illegal immigration now
248,592082778067460096,Tyga a gook if that's real ,0,tyga gook if that real
249,618170190694449152,"Pier 14 Shooting: SF mayor's statement on victim, Sanctuary City Policy: San Francisco mayor Edwin M. Lee on Monday http://t.co/F2SrEz8XLV",0,pier shooting sf mayor statement on victim sanctuary city policy san francisco mayor edwin lee on monday
250,587414955701317633,@queer_mermaid Be there and be prepared.,0,be there and be prepared
251,667604808564625409,Drinking a Full Moon Belgian White Ale by @mudsharkbrewery @ 708 in the 928  https://t.co/mQVuYWoKd2,0,drinking full moon belgian white ale by in the
252,623509352050225152,CNN: Horrifying video of potential gas attack in Syria http://t.co/Y1ZG4xbWqd,0,cnn horrifying video of potential gas attack in syria
253,626317360484331521,@McShaggy_  https://t.co/ZgOOK4LKXF,0,
254,591814472005767168,@steveersh im here nigger,0,im here nigger
255,644648126977056768,"Watching videos of Syrian refugees in Europe, it's a mess",0,watching videos of syrian refugees in europe it mess
256,589847848868564993,"Just because I said I hated Kai with Blonde hair, I was called a nigger, ugly, fat, Black... all this shit, it was too funny yo.",0,just because said hated kai with blonde hair was called nigger ugly fat black all this shit it was too funny yo
257,669677158747406336,Packed house @pinnacle_fc Romero is up next @ Syria Shriners https://t.co/8C0FQVezr6,0,packed house romero is up next syria shriners
258,669771938890301440,@vicenews #Turkey did not mass its military might along the Russian borders. it's the opposite. #Russia out of #Syria,0,turkey did not mass its military might along the russian borders it the opposite russia out of syria
259,712676054700306432,"@mdevonas No its not. Weve done it on numerous occasions. Weve forbidden immigration from Iran, for example.",0,no its not weve done it on numerous occasions weve forbidden immigration from iran for example
260,671758374262861824,What did you do?!! #helicopter #ghettobird #gettothechoppaaaaa @ LoVeHaTe Tattoo https://t.co/PNHmXGyqS1,0,what did you do helicopter ghettobird gettothechoppaaaaa lovehate tattoo
261,593963004758102016,@PatsHoppedUp Come deport me....love me some Garth,0,come deport me love me some garth
262,672554541796167680,"#Repost jesusbelizon My artwork!!! New poster Chink Fade, HairStyle Cut by @chinkdabarber . Order https://t.co/VDMsp9i06Y",0,repost jesusbelizon my artwork new poster chink fade hairstyle cut by order
263,588569446731489281,"@JohnTDolan @LodiSilverado Oh great! Now more Obama genius can give rise to ""Fast and Furious ll: Jihadalajara"". Terrorists LTFO.     X",0,oh great now more obama genius can give rise to fast and furious ll jihadalajara terrorists ltfo
264,672865243836485632,Texas is dropping immediate efforts to block the arrival of Syrian refugees KHOU https://t.co/SApXhLqeFo,0,texas is dropping immediate efforts to block the arrival of syrian refugees khou
