,statename,stateabbr,statefip,tweetidg,tweet,sentcat_l,groupref_l,food_l,exclude_l,notes,nonfoodlocation,ambiguous,nstatedenominator,county,zipcode,tract2010,happy,username,timestamp,timezone,followers,latitude,longitude,negative,racecat,raceterm,raceterm2,raceterm3,raceterm4,raceterm5,sentrace,race,blackcat,middlecat,hispcat,asiancat,sentblack,sentmiddle,senthisp,sentasian,middlecat1,hispcat1,sentmiddle1,senthisp1,coder,AR,sentcat3,happy_manual,sad_manual,tract2010s,nstate,text,target
4708,Ohio,OH,39,587817735595237377g,"Niggas want me ""DEAD"" I Ain't Ducking No Beef.",-2,0.0,0,0.0,,0.0,0.0,2756748,39035,44105.0,39035121200.0,0,Nick Sparacino,2015-04-13 21:20:44.121,Quito,,41.451294,-81.584919,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39035121200,226.0,niggas want me dead ain ducking no beef,0
4709,Ohio,OH,39,590988471931637762g,That's why they my mf niggas,1,0.0,0,0.0,,0.0,0.0,2756748,39035,44146.0,39035195600.0,0,Brian Parsons,2015-04-22 15:20:06.687,null,,41.376874,-81.503113,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,39035195600,226.0,that why they my mf niggas,1
4710,Ohio,OH,39,590173628957904896g,"jessie's word of the day is determination he says ""a nigga is gonna smoke one way or another""",1,0.0,0,0.0,,0.0,0.0,2756748,39049,43224.0,39049000320.0,0,NELLAWARE_TV,2015-04-20 09:22:12.992,Quito,,40.039832,-82.981806,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,39049000320,226.0,jessie word of the day is determination he says nigga is gonna smoke one way or another,1
4711,Ohio,OH,39,591028465018667008g,@erenderaa_ brah I'll get you some if u were here but my Mexican buddy you not,0,0.0,0,0.0,,0.0,0.0,2756748,39035,44103.0,39035108400.0,0,Aurora Tynan,2015-04-22 17:59:01.991,Atlantic Time (Canada),,41.512694,-81.65674,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,lynn,,0.0,0.0,0.0,39035108400,226.0,brah ll get you some if were here but my mexican buddy you not,0
4712,Ohio,OH,39,592712352845471744g,When you lose your ID the same nigga you buy rellos from don't recognize you<<<<,-1,0.0,0,0.0,,0.0,0.0,2756748,39017,45069.0,39017011127.0,0,ats,2015-04-27 09:30:11.792,Atlantic Time (Canada),,39.361886,-84.39762,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39017011127,226.0,when you lose your id the same nigga you buy rellos from do not recognize you,0
4713,Ohio,OH,39,589849607284400128g,Niggas be about thirsty asf for some hoes,-1,0.0,0,0.0,,0.0,0.0,2756748,39093,44053.0,39093097200.0,0,Dj Freshhooligan,2015-04-19 11:54:40.196,Atlantic Time (Canada),,41.440545,-82.235309,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39093097200,226.0,niggas be about thirsty asf for some hoes,0
4714,Ohio,OH,39,591259966033502208g,"Just remembered that kelsey and I set the cd on the day of graduation so after we got in the car it'd instantly play ""nigga we made it""",0,0.0,0,0.0,,0.0,0.0,2756748,39093,44090.0,39093096100.0,0,Yum,2015-04-23 09:18:57.514,Atlantic Time (Canada),,41.164591,-82.216068,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,0.0,0.0,0.0,39093096100,226.0,just remembered that kelsey and set the cd on the day of graduation so after we got in the car it instantly play nigga we made it,0
4715,Ohio,OH,39,591945785526329344g,I'm not these other niggas is a regular ass nigga favorite thing to say,-1,1.0,0,0.0,,0.0,0.0,2756748,39049,43215.0,39049003000.0,0,MeggieMeg,2015-04-25 06:44:07.885,Atlantic Time (Canada),,39.975418,-82.991562,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39049003000,226.0,not these other niggas is regular ass nigga favorite thing to say,0
4716,Ohio,OH,39,588725598626930688g,"@VSVP_Steve: nigga @95LikeDaat was fakin. we definitely coulda matched"" man what? I woke up yesterday morning and haven't slept yet",0,0.0,0,0.0,,0.0,0.0,2756748,39153,44311.0,39153501900.0,0,ESPN Caitlin,2015-04-16 09:28:15.476,Eastern Time (US & Canada),,41.066352,-81.533324,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39153501900,226.0,nigga was fakin we definitely coulda matched man what woke up yesterday morning and have not slept yet,0
4717,Ohio,OH,39,592715233149460483g,I'm getting money niggas hating so oh well,-1,0.0,0,0.0,,0.0,0.0,2756748,39085,44094.0,39085201300.0,0,,2015-04-27 09:41:38.506,Atlantic Time (Canada),,41.626031,-81.420274,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39085201300,226.0,getting money niggas hating so oh well,0
4718,Ohio,OH,39,590159730242412544g,@Katelynheckman2 Mexicans want Sandie's food,0,0.0,1,0.0,,0.0,0.0,2756748,39103,44256.0,39103408201.0,0,"Tyler, the Kneeator",2015-04-20 08:26:59.249,Central Time (US & Canada),,41.134715,-81.870563,0.0,Hispanic,mexican,mexicans,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,ryan,,0.0,0.0,0.0,39103408201,226.0,mexicans want sandie food,0
4719,Ohio,OH,39,678417258939576320g,Already tired of mom taking his picture. #sothisis9 @ Thai 9 https://t.co/b8M3ztJ3nk,0,,0,,,,,2756748,39113,45402.0,39113001501.0,0,Johnnie Domino,2015-12-19 20:30:53.887,Eastern Time (US & Canada),370.0,39.75692909,-84.1858938,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,39113001501,226.0,already tired of mom taking his picture sothisis thai,0
4720,Ohio,OH,39,590336050121351168g,Lol bruh you sound like a black girl https://t.co/vjQgI0L5XO,-1,1.0,0,0.0,,0.0,0.0,2756748,39153,44320.0,39153506500.0,1,destiny,2015-04-20 20:07:37.347,Eastern Time (US & Canada),,41.084562,-81.544685,0.0,Black,black girl,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,-1.0,0.0,1.0,39153506500,226.0,lol bruh you sound like black girl,0
4721,Ohio,OH,39,588230111389954049g,He said im just letting you know  im like my nigga I don't shoot shots over Twitter and get out yo feelings it's twitter nigga,-1,0.0,0,0.0,,0.0,0.0,2756748,39035,44123.0,39035152202.0,0,Bell,2015-04-15 00:39:22.291,Atlantic Time (Canada),,41.604843,-81.52037,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39035152202,226.0,he said im just letting you know im like my nigga do not shoot shots over twitter and get out yo feelings it twitter nigga,0
4722,Ohio,OH,39,589164530338385920g,"Niggas Be Out Here Wearing Furberry's Cause Ain't Shit ""Ber"" About Them Shirts",-1,0.0,0,0.0,,0.0,0.0,2756748,39035,44118.0,39035140701.0,0,meghan,2015-04-17 14:32:25.006,null,,41.515651,-81.566853,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39035140701,226.0,niggas be out here wearing furberry cause ain shit ber about them shirts,0
4723,Ohio,OH,39,590543722540044289g,"Cause where I'm a blood on and out, surrounded by blue water sharks all around me! Pigs on my ass,hoes Trynna drown me, niggas know I'm up,",-1,0.0,0,0.0,,0.0,0.0,2756748,39035,44144.0,39035106100.0,0,lizzy,2015-04-21 09:52:50.225,Atlantic Time (Canada),,41.443012,-81.720498,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39035106100,226.0,cause where blood on and out surrounded by blue water sharks all around me pigs on my ass hoes trynna drown me niggas know up,0
4724,Ohio,OH,39,587995759133511680g,That's a hoe ass nigga . Was a hoe ass nigga . Still a hoe ass nigga . Always gon be a hoe ass nigga.,-1,0.0,0,0.0,,0.0,0.0,2756748,39045,43147.0,39045030600.0,0,Izaiah Davis,2015-04-14 09:08:08.307,Atlantic Time (Canada),,39.875931,-82.755307,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39045030600,226.0,that hoe ass nigga was hoe ass nigga still hoe ass nigga always gon be hoe ass nigga,0
4725,Ohio,OH,39,591753243748859905g,Real Niggas pose like Real Niggas . https://t.co/Y709YpQei7,1,0.0,0,0.0,,0.0,0.0,2756748,39007,44004.0,39007000603.0,0,Gabrielle Vixen,2015-04-24 17:59:02.360,Atlantic Time (Canada),,41.871082,-80.809029,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,39007000603,226.0,real niggas pose like real niggas,1
4726,Ohio,OH,39,590607026327330818g,You can tell what niggas don't get any pussy fr,-1,0.0,0,0.0,,0.0,0.0,2756748,39057,45324.0,39057200104.0,0,Lenorafc,2015-04-21 14:04:23.059,Quito,,39.789721,-84.067813,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39057200104,226.0,you can tell what niggas do not get any pussy fr,0
4727,Ohio,OH,39,591568667072196609g,So my nigga @drose put in work...,1,0.0,0,0.0,,0.0,0.0,2756748,39153,44305.0,39153502800.0,0,Absolute,2015-04-24 05:45:35.638,Pacific Time (US & Canada),,41.070256,-81.447164,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,39153502800,226.0,so my nigga put in work,1
4728,Ohio,OH,39,686998446016991233g,#ljleaveshishouse pad thai for lunch  @ High Thai'd Cafe https://t.co/NJN9v9Z9MC,0,,1,,,,,2756748,39035,44118.0,39035141100.0,0,TTN Rochester,2016-01-12 12:49:28.234,Pacific Time (US & Canada),290.0,41.51098602,-81.57994884,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,39035141100,226.0,ljleaveshishouse pad thai for lunch high thai cafe,0
4729,Ohio,OH,39,591025839182983169g,if you don't want to be like these other niggas .. don't treat me like these other girls.. duh.,-1,0.0,0,0.0,,0.0,0.0,2756748,39035,44103.0,39035113101.0,0,1 Of A Kind,2015-04-22 17:48:35.881,Arizona,,41.503341,-81.633266,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39035113101,226.0,if you do not want to be like these other niggas do not treat me like these other girls duh,0
4730,Ohio,OH,39,587816807353946112g,I don't know what I would do without my nigga,1,0.0,0,0.0,,0.0,0.0,2756748,39113,45309.0,39113130101.0,0,,2015-04-13 21:17:02.853,null,,39.919129,-84.428153,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,39113130101,226.0,do not know what would do without my nigga,1
4731,Ohio,OH,39,590664802097307648g,A nigga still home alone,-1,0.0,0,0.0,,0.0,0.0,2756748,39049,43068.0,39049009385.0,0,Chase Bae,2015-04-21 17:53:57.705,Central Time (US & Canada),,39.944195,-82.785633,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39049009385,226.0,nigga still home alone,0
4732,Ohio,OH,39,589181028050210816g,I want Chinese food.,1,0.0,1,0.0,,0.0,0.0,2756748,39035,44123.0,39035152202.0,0,Steve Burton,2015-04-17 15:37:58.429,Eastern Time (US & Canada),,41.597046,-81.512927,0.0,Asian,chinese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,1.0,1.0,0.0,39035152202,226.0,want chinese food,1
4733,Ohio,OH,39,701949466463625217g,"As the old Tibetan philosophy goes, ""Don't Start None, Won't Be None..."" @ Kohl's https://t.co/t74yTrdgQz",1,,0,,,,,2756748,39103,44256.0,39103408003.0,0,Drew Hayes,2016-02-22 19:00:14.774,null,165.0,41.16321,-81.859101,0.0,Asian,tibetan,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,1.0,1.0,0.0,39103408003,226.0,as the old tibetan philosophy goes don start none won be none kohl,1
4734,Ohio,OH,39,593584414598139904g,Niggas butt hurt af,-1,0.0,0,0.0,,0.0,0.0,2756748,39133,44240.0,39133601400.0,0,Morggg,2015-04-29 19:15:27.531,Eastern Time (US & Canada),,41.140127,-81.370392,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39133601400,226.0,niggas butt hurt af,0
4735,Ohio,OH,39,707279160121630720g,Birthday hikin' @ Indian Run Falls https://t.co/wNARieKpG8,0,,0,,,,,2756748,39049,43017.0,39049006220.0,1,Veronika Houdov,2016-03-08 11:57:47.222,Eastern Time (US & Canada),111.0,40.1006088,-83.1205521,0.0,,indian,,,,,1.0,1,,,,,,,,,,,,,shrikha,,0.0,0.0,0.0,39049006220,226.0,birthday hikin indian run falls,0
4736,Ohio,OH,39,719356792279420929g,"Thankful for pretty friends, birthdays, and Chinese food. #triplepicÃâ¦ https://t.co/u7pEqcETGT",1,,1,,,,,2756748,39041,43240.0,39041012400.0,1,SONIC Jobs,2016-04-10 20:49:59.534,Central Time (US & Canada),784.0,40.14517185,-82.98123468,0.0,Asian,chinese,,,,,1.0,1,,,,1.0,,,,1.0,,,,,shrikha,,1.0,1.0,0.0,39041012400,226.0,thankful for pretty friends birthdays and chinese food triplepic,1
4737,Ohio,OH,39,591232939712712704g,"You claimin' No fuck nigga's, But you sttill haven't came this way",-1,0.0,0,0.0,,0.0,0.0,2756748,39169,44691.0,39169000700.0,0,Darcy Dorwart,2015-04-23 07:31:33.807,null,,40.836638,-81.945617,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39169000700,226.0,you claimin no fuck nigga but you sttill have not came this way,0
4738,Ohio,OH,39,589308978586320896g,I need a down ass nigga .. That's gone ride or die,0,0.0,0,0.0,,0.0,0.0,2756748,39035,44108.0,39035118200.0,0,Sam J_awsome,2015-04-18 00:06:24.378,Central Time (US & Canada),,41.527249,-81.607206,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39035118200,226.0,need down ass nigga that gone ride or die,0
4739,Ohio,OH,39,590014415279415296g,Got me a new nigga so I think I'm the shit,1,0.0,0,0.0,,0.0,0.0,2756748,39095,43615.0,39095007302.0,0,K-Woooooooo,2015-04-19 22:49:33.483,Eastern Time (US & Canada),,41.629895,-83.660494,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,39095007302,226.0,got me new nigga so think the shit,1
4740,Ohio,OH,39,677344010705477632g,This nigga irritates me,-1,,0,,,,,2756748,39049,43232.0,39049009361.0,0,Leo Papi 8/17/92,2015-12-16 21:26:11.619,null,146.0,39.9454002,-82.8489593,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,39049009361,226.0,this nigga irritates me,0
4741,Ohio,OH,39,587841042281398273g,@Kalmannick36 no I didn't I only had swishers on me and they checked to see if it was open like no nigga I said it wasn't!,0,0.0,0,0.0,,0.0,0.0,2756748,39153,44224.0,39153530401.0,0,Deeejayy,2015-04-13 22:53:20.903,null,,41.168517,-81.428614,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39153530401,226.0,no did not only had swishers on me and they checked to see if it was open like no nigga said it was not,0
4742,Ohio,OH,39,588563204445499393g,@M1R__M1R them niggas gay and trash.,-1,0.0,0,0.0,,0.0,0.0,2756748,39095,43608.0,39095001000.0,0,Brendan,2015-04-15 22:42:58.218,Atlantic Time (Canada),,41.686355,-83.528358,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39095001000,226.0,them niggas gay and trash,0
4743,Ohio,OH,39,719095671609950208g,Why can't the fucking Koreans get his face right? https://t.co/9tMfdCN8lq,-1,1.0,0,,,,,2756748,39093,44012.0,39093010200.0,0,Alex Perez,2016-04-10 03:32:23.802,Central Time (US & Canada),754.0,41.5047936,-82.0017206,0.0,Asian,koreans,korean,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,-1.0,0.0,1.0,39093010200,226.0,why can not the fucking koreans get his face right,0
4744,Ohio,OH,39,590706404211740672g,I can't stop thinking about Chinese food  @hannicole18,1,0.0,1,0.0,,0.0,0.0,2756748,39007,44004.0,39007000500.0,0,sassy struss,2015-04-21 20:39:16.484,Eastern Time (US & Canada),,41.865616,-80.77227,0.0,Asian,chinese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,lynn,,1.0,1.0,0.0,39007000500,226.0,can not stop thinking about chinese food,1
4745,Ohio,OH,39,588767758608830464g,All My Niggas Know They Got It If I Got It,1,0.0,0,0.0,,0.0,0.0,2756748,39049,43125.0,39049009495.0,0,Huggable BradHound,2015-04-16 12:15:47.284,null,,39.87933,-82.884638,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,39049009495,226.0,all my niggas know they got it if got it,1
4746,Ohio,OH,39,672152273535954944g,Man do I want Longhorn or Japanese Steak House tonight... ,0,,1,,,,,2756748,39127,43730.0,39127966100.0,0,Quintiles Careers,2015-12-02 13:36:04.881,Atlantic Time (Canada),698.0,39.66173973,-82.0770605,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,39127966100,226.0,man do want longhorn or japanese steak house tonight,0
4747,Ohio,OH,39,723688257402363904g,"I'm at Chipotle Mexican Grill in Gahanna, OH https://t.co/Rh6bcZB5jl",0,,0,,,,,2756748,39049,43230.0,39049007426.0,0,Coach Ben.,2016-04-22 19:41:41.105,Eastern Time (US & Canada),2910.0,40.01964011,-82.86682542,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,39049007426,226.0,at chipotle mexican grill in gahanna oh,0
4748,Ohio,OH,39,588440229578727424g,@the_real_king12 yall cute little nigga,1,0.0,0,0.0,,0.0,0.0,2756748,39035,44125.0,39035154601.0,1,peaches,2015-04-15 14:34:18.564,Pacific Time (US & Canada),,41.425984,-81.598248,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,39035154601,226.0,yall cute little nigga,1
4749,Ohio,OH,39,589528228340989955g,This nigga slid under the bed,0,0.0,0,0.0,,0.0,0.0,2756748,39035,44118.0,39035185201.0,0,J_Muzic,2015-04-18 14:37:37.640,Central Time (US & Canada),,41.50514,-81.544047,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39035185201,226.0,this nigga slid under the bed,0
4750,Ohio,OH,39,724425460562567169g,"You need me the most, I hop out of traffic, Fuck my niggas right now, if you need me right now, I come to lay that pipe down ??????",-1,,0,,,,,2756748,39061,45215.0,39061023201.0,0,Corey Kendrick,2016-04-24 20:31:04.182,null,383.0,39.2295556,-84.4377499,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,39061023201,226.0,you need me the most hop out of traffic fuck my niggas right now if you need me right now come to lay that pipe down,0
4751,Ohio,OH,39,591665432840392704g,Making these real nigga moves,1,0.0,0,0.0,,0.0,0.0,2756748,39049,43081.0,39049010000.0,0,Jared Carter,2015-04-24 12:10:06.582,Central Time (US & Canada),,40.08976,-82.877756,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,39049010000,226.0,making these real nigga moves,1
4752,Ohio,OH,39,591407816998592513g,"ur shit is like the police asking us questions, niggas we don't know shit",-1,0.0,0,0.0,,0.0,0.0,2756748,39089,43056.0,39089752800.0,0,MRS EFFINGER 2 U,2015-04-23 19:06:26.266,Atlantic Time (Canada),,40.038781,-82.384101,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39089752800,226.0,ur shit is like the police asking us questions niggas we do not know shit,0
4753,Ohio,OH,39,592165874045292544g,the greatest half cast around http://t.co/Bjx9MOBOrX,1,0.0,0,0.0,,0.0,0.0,2756748,39049,43026.0,39049007954.0,0,Sabrina Trujillo,2015-04-25 21:18:41.122,Atlantic Time (Canada),,39.981644,-83.152728,1.0,Multi-race,half cast,,,,,0.0,1,,,,,,,,,,,,,lynn,,1.0,1.0,0.0,39049007954,226.0,the greatest half cast around,1
4754,Ohio,OH,39,591414746760380416g,Kevin Love my nigga you have arrived,0,0.0,0,0.0,,0.0,0.0,2756748,39153,44320.0,39153506200.0,1,Ella,2015-04-23 19:33:58.383,Eastern Time (US & Canada),,41.086453,-81.567321,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,lynn,,0.0,0.0,0.0,39153506200,226.0,kevin love my nigga you have arrived,0
4755,Ohio,OH,39,589266319477972992g,@MorganAshhMarie my nigga raw stop lol,1,0.0,0,0.0,,0.0,0.0,2756748,39153,44319.0,39153531802.0,1,apache tevez,2015-04-17 21:16:53.560,null,,41.022123,-81.498614,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,39153531802,226.0,my nigga raw stop lol,1
4756,Ohio,OH,39,592567005179314176g,"@HOT97 Who gives a damn?! The #Baltimore #POLICE are murdering Negro-American boys & men, in the streets, and you are worried about nothing!",-1,0.0,0,0.0,,0.0,0.0,2756748,39173,45872.0,39173022300.0,0,Hayden Trevino,2015-04-26 23:52:38.235,Central Time (US & Canada),,41.174241,-83.645751,1.0,Black,negro,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39173022300,226.0,who gives damn the baltimore police are murdering negro american boys men in the streets and you are worried about nothing,0
4757,Ohio,OH,39,725086724649422848g,My brother is on the cusp of success  @fieldnigger @ University of Cincinnati https://t.co/BhkTTt5bjD,1,,0,,,,,2756748,39061,45219.0,39061003000.0,0,Jeff Broderick,2016-04-26 16:18:41.679,Eastern Time (US & Canada),247.0,39.13142847,-84.51512987,1.0,Black,nigger,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,1.0,1.0,0.0,39061003000,226.0,my brother is on the cusp of success university of cincinnati,1
4758,Ohio,OH,39,590772307527774209g,@PlatinumPanties aye you still remotely love a nigga?,0,0.0,0,0.0,,0.0,0.0,2756748,39035,44103.0,39035112800.0,1,~()~,2015-04-22 01:01:09.286,Central Time (US & Canada),,41.504198,-81.631328,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,lynn,,0.0,0.0,0.0,39035112800,226.0,aye you still remotely love nigga,0
4759,Ohio,OH,39,589124801140101120g,I seen what ya bitch look like and nigga I wasn't impressed or nun,-1,0.0,0,0.0,,0.0,0.0,2756748,39151,44703.0,39151701700.0,1,Portland Police log,2015-04-17 11:54:33.070,Quito,,40.808299,-81.377976,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,-1.0,0.0,1.0,39151701700,226.0,seen what ya bitch look like and nigga was not impressed or nun,0
4760,Ohio,OH,39,589192412519608321g,This nigga here  https://t.co/0VuH48mVpg,0,0.0,0,0.0,,0.0,0.0,2756748,39061,45230.0,39061004602.0,0,baby daddy alonso,2015-04-17 16:23:12.836,Central Time (US & Canada),,39.090006,-84.383976,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39061004602,226.0,this nigga here,0
4761,Ohio,OH,39,591406844838424576g,@latinomarketing Pa4 orgullo and confidence #LivingFabulosa,0,0.0,0,1.0,,0.0,0.0,2756748,39153,44312.0,39153531102.0,0,Fonzworth Bentley,2015-04-23 19:02:34.516,null,,41.018338,-81.398417,0.0,Hispanic,latino,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,lynn,,0.0,0.0,0.0,39153531102,226.0,pa orgullo and confidence livingfabulosa,0
4762,Ohio,OH,39,593432314371297280g,"@iLGDaily: Asian girls are underrated  http://t.co/Od1p2WKvCd"" @Jon_Kovacic",1,0.0,0,0.0,,0.0,0.0,2756748,39035,44130.0,39035177101.0,0,,2015-04-29 09:11:03.998,null,,41.39752,-81.771764,0.0,Asian,asian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,lynn,,1.0,1.0,0.0,39035177101,226.0,asian girls are underrated,1
4763,Ohio,OH,39,592549690807361536g,@party_jim Honestly I was on the fence about it until I saw the immigration episode of 30 days. I changed my stance in a New York minute,0,0.0,0,0.0,,0.0,0.0,2756748,39061,45205.0,39061009600.0,0,L E X,2015-04-26 22:43:50.300,Central Time (US & Canada),,39.096648,-84.563991,0.0,immigrant,immigration,,,,,0.0,1,,,1.0,,,,0.0,,,,,,lynn,,0.0,0.0,0.0,39061009600,226.0,honestly was on the fence about it until saw the immigration episode of days changed my stance in new york minute,0
4764,Ohio,OH,39,593518165570662400g,Facts RT@DLove_Shawty: Lightskin niggas don't cheat,1,1.0,0,0.0,,0.0,0.0,2756748,39009,45701.0,39009973000.0,0,Greg Dunlap,2015-04-29 14:52:12.649,Quito,,39.333091,-82.098005,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,39009973000,226.0,facts rt lightskin niggas do not cheat,1
4765,Ohio,OH,39,591103258447319040g,This nigga dun had my whip for at least 7 hours,-1,0.0,0,0.0,,0.0,0.0,2756748,39035,44108.0,39035116700.0,0,Nichole,2015-04-22 22:56:13.874,null,,41.545171,-81.599565,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,39035116700,226.0,this nigga dun had my whip for at least hours,0
4766,Ohio,OH,39,590176496997765120g,"It's 420 , niggas about to be actin slow asf today",0,0.0,0,0.0,,0.0,0.0,2756748,39093,44052.0,39093023000.0,0,Kara Batey,2015-04-20 09:33:36.771,Quito,,41.469454,-82.138979,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,39093023000,226.0,it niggas about to be actin slow asf today,0
4767,Ohio,OH,39,710983729125023744g,had some bomb pad thai today @ North Market https://t.co/sH0Eda3Jgc,0,,1,,,,,2756748,39049,43215.0,39049003000.0,0,WhitTheDrummer,2016-03-18 18:18:25.185,Atlantic Time (Canada),5124.0,39.9721718,-83.004158,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,39049003000,226.0,had some bomb pad thai today north market,0
4768,Ohio,OH,39,589195492103421952g,Like bitch go suck a nigga dick and try to get yo bandz up,-1,0.0,0,0.0,,0.0,0.0,2756748,39017,45014.0,39017010906.0,0,Young Simba,2015-04-17 16:35:27.128,Atlantic Time (Canada),,39.33248,-84.522948,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,39017010906,226.0,like bitch go suck nigga dick and try to get yo bandz up,0
