,Unnamed: 0,text,target,source,binary
1612137,5051,nossa oooooooo basta aquela baleia chata do twitter agora tem tartaruga rsrsrss merda,0.5,sanders,0
1612138,5052,michaeljakcsonquionez wowo ya es un tema muy comentado en twitter,0.5,sanders,0
1612139,5053,sigo resentida porque yo quera ver solamente cobra para la prxima no metan tanto la pata twitter off,0.5,sanders,0
1612140,5054,cuantos tweets al dia es capaz de hacer una persona twitter,0.5,sanders,0
1612141,5055,vou saindo do twitter,0.5,sanders,0
1612142,5056,tah di mais em mlk fez um twitter haha,0.5,sanders,0
1612143,5057,creo cuando una persona ya no te quiere te borrade su twitter,0.5,sanders,0
1612144,5058,el live stream del server de ipn esta over capacity por no la caguen si no es twitter,0.5,sanders,0
1612145,5059,de volta no twitter boa noite pessoas,0.5,sanders,0
1612146,5060,wvn soi novato en twitter me explica,0.5,sanders,0
1612147,5061,abonnez vous et suivez toute actualit sur twitter tunisie tunisienews news,0.5,sanders,0
1612148,5062,mimir con el higado entrincado bendita familia twitter off,0.5,sanders,0
1612149,5063,lo mejor de twitter sucede en la madruga cuando los continentes abrazan un no qu que me falta,0.5,sanders,0
1612150,5064,de novo mais uma vez eu akie de madrugada falando sozinho no twitter,0.5,sanders,0
1612151,5065,si voz aunque sea solo twitter el facebook no importa tanto,0.5,sanders,0
1612152,5066,ya se prendio la mecha entre mexico vs ecuador twitter el partido termino prendido ahora por michaeljacksonquionez lo creen ofensivo,0.5,sanders,0
1612153,5067,jajaja asu encerio qe si me ganas yo no tantos eso qe casi odo el dia checo twitter,0.5,sanders,0
1612154,5068,me dio pereza buscar su usuario en twitter,0.5,sanders,0
1612155,5069,rt atrum es tt jajajaja buen nivel el de twitter esta noche gracias por existir elelegido,0.5,sanders,0
1612156,5070,asi cambie las cosas en el facebook en twitter,0.5,sanders,0
1612157,5071,sumiuuuuuuuuuuuuuuu twitter kkkkkk apareceu msn saudadeeees,0.5,sanders,0
1612158,5072,hasta el puto twitter me esta cagando,0.5,sanders,0
1612159,5073,buenas noches sigan pasandosela bn ok no twitter off,0.5,sanders,0
1612160,5074,yo no toy en twitter hoy ando cansada,0.5,sanders,0
1612161,5075,twitter faster than earthquakes funny fast tweet earthquick lol,0.5,sanders,0
1612162,5076,sea primera vez que me da reply twitter se le ocurre borrarlo carajamadre,0.5,sanders,0
1612163,5077,teamfollowback tfb mustfollow mf follownow fn followfriday ff ifb twitter follow,0.5,sanders,0
1612164,5078,cuando no tengo nada que hacer twitter cuando estoy haciendo tareas twitter cuando estoy en twitter no hago nada,0.5,sanders,0
1612165,5079,teamfollowback tfb mustfollow mf follownow fn followfriday ff ifb twitter follow,0.5,sanders,0
1612166,5080,deiixando twitter boa noite todos qual quer coisa chamarem no facebook fui,0.5,sanders,0
1612167,5081,now tuned in to with worldwide twitter facebook join me rt,0.5,sanders,0
1612168,5082,el twitter jajaja,0.5,sanders,0
1612169,5083,deus ajuda quem no twitter madruga haha,0.5,sanders,0
1612170,5084,nunca comprend para que sirve el twitter,0.5,sanders,0
1612171,5085,yo juraba que te habian hackeado el twitter todo fue tan minipandi love,0.5,sanders,0
1612172,5086,jajajajajaja mejor dilo la radio pues jaja si lo publicas en twitter me coso el ojo noma jajaja,0.5,sanders,0
1612173,5087,msn quase ninguem facebook parado geral despedindo twitter geral ralando,0.5,sanders,0
1612174,5088,mimir nos leemos maanaa twitter off,0.5,sanders,0
1612175,5089,estoy interesado en aprender cmo desarrollar un bot para twitter quizs para identica tambien luego compartes no,0.5,sanders,0
1612176,5090,vamos ver que esta ofreciendo twitter,0.5,sanders,0
1612177,5091,amiga le doy mi bienvenida al twitter kisesessesesesesesese,0.5,sanders,0
1612178,5092,hoy si es hora de dormir twitter facebookoff,0.5,sanders,0
1612179,5093,uff as con el twitter nada que hacer al respecto anoquesocilogo,0.5,sanders,0
1612180,5094,hahaha esos chistes de ninel se han vuelto famosos en twitter,0.5,sanders,0
1612181,5095,que como facebook ya paso de moda ahors toda plebe se viene twitter,0.5,sanders,0
1612182,5096,cuando van entender que el twitter no es un chat jajajaja,0.5,sanders,0
1612183,5097,me dijeron me vuelva al pas de los soretes llegue twitter con todos ustedes,0.5,sanders,0
1612184,5098,saiiidoooo aqui do twitter msn agr add aii danilosooares com dd,0.5,sanders,0
1612185,5099,tweetoftheday twitter,0.5,sanders,0
1612186,5100,oiie gente boa madruga kkkk depois de passar um tempo sem mexer no twitter agora resolvir mexer de vol,0.5,sanders,0
1612187,5101,ela pensa que eu no faria por ela tuudo isso que ela citou no twitter dela,0.5,sanders,0
1612188,5102,buenas noches followers twitter off,0.5,sanders,0
1612189,5103,cimes do meu twitter no da,0.5,sanders,0
1612190,5104,sin ms que hacer referencia me voy pal carajo dormir buenas noches los escasos panas tengo en el twitter,0.5,sanders,0
1612191,5105,liga pra acordar ele fala foi pedido twitter kkkkk,0.5,sanders,0
1612192,5106,twitter ya vale mdd millones de habitantes en mxico tienen una cuenta,0.5,sanders,0
1612193,5107,hahahaha bby obviamente no es para ti ni para nadie en twitter,0.5,sanders,0
1612194,5108,me re cop con twitter,0.5,sanders,0
1612195,5109,buenas noches genteeee twitter los quierooo,0.5,sanders,0
1612196,5110,twitter tiene la mala costumbre de ponerce bno cuano yo me voy,0.5,sanders,0
1612197,5111,oi muito bem vinda ao meu twitter sempre dou followback pelo meu perfil profissional permanea por aqui certo abrass,0.5,sanders,0
1612198,5112,eles arrastaram os barcos para praia deixaram tudo seguiram jesus lucas este foii primeiro twitter da historia humana rt,0.5,sanders,0
1612199,0,loooooooovvvvvveee my kindle not that the dx is cool but the is fantastic in its own right,1.0,sentiment140_2,1
1612200,1,reading my kindle love it lee childs is good read,1.0,sentiment140_2,1
1612201,2,ok first assesment of the kindle it fucking rocks,1.0,sentiment140_2,1
1612202,3,you ll love your kindle ve had mine for few months and never looked back the new big one is huge no need for remorse,1.0,sentiment140_2,1
1612203,4,fair enough but have the kindle and think it perfect,1.0,sentiment140_2,1
1612204,5,no it is too big quite happy with the kindle,1.0,sentiment140_2,1
1612205,6,fuck this economy hate aig and their non loan given asses,0.0,sentiment140_2,1
1612206,7,jquery is my new best friend,1.0,sentiment140_2,1
1612207,8,loves twitter,1.0,sentiment140_2,1
1612208,9,how can you not love obama he makes jokes about himself,1.0,sentiment140_2,1
1612209,10,check this video out president obama at the white house correspondents dinner,0.5,sentiment140_2,0
1612210,11,firmly believe that obama pelosi have zero desire to be civil it charade and slogan but they want to destroy conservatism,0.0,sentiment140_2,1
1612211,12,house correspondents dinner was last night whoopi barbara sherri went obama got standing ovation,1.0,sentiment140_2,1
1612212,13,watchin espn jus seen this new nike commerical with puppet lebron sh was hilarious lmao,1.0,sentiment140_2,1
1612213,14,dear nike stop with the flywire that shit is waste of science and ugly love,0.0,sentiment140_2,1
1612214,15,lebron best athlete of our generation if not all time basketball related do not want to get into inter sport debates about,1.0,sentiment140_2,1
1612215,16,was talking to this guy last night and he was telling me that he is die hard spurs fan he also told me that he hates lebron james,0.0,sentiment140_2,1
1612216,17,love lebron,1.0,sentiment140_2,1
1612217,18,lebron is beast but still cheering the til the end,0.0,sentiment140_2,1
1612218,19,lebron is the boss,1.0,sentiment140_2,1
1612219,20,lebron is hometown hero to me lol love the lakers but let go cavs lol,1.0,sentiment140_2,1
1612220,21,lebron and zydrunas are such an awesome duo,1.0,sentiment140_2,1
1612221,22,lebron is beast nobody in the nba comes even close,1.0,sentiment140_2,1
1612222,23,downloading apps for my iphone so much fun there literally is an app for just about anything,1.0,sentiment140_2,1
1612223,24,good news just had call from the visa office saying everything is fine what relief am sick of scams out there stealing,1.0,sentiment140_2,1
1612224,25,awesome come back from via,1.0,sentiment140_2,1
1612225,26,in montreal for long weekend of much needed,1.0,sentiment140_2,1
1612226,27,booz allen hamilton has bad ass homegrown social collaboration platform way cool ttiv,1.0,sentiment140_2,1
1612227,28,mluc customer innovation award winner booz allen hamilton,1.0,sentiment140_2,1
1612228,29,current use the nikon and love it but not as much as the canon chose the for the video feature my mistake,1.0,sentiment140_2,1
1612229,30,need suggestions for good ir filter for my canon got some pls dm,0.5,sentiment140_2,0
1612230,31,just checked my google for my business blip shows up as the second entry huh is that good or ba,0.5,sentiment140_2,0
1612231,32,google is always good place to look should ve mentioned worked on the mustang my dad,1.0,sentiment140_2,1
1612232,33,played with an android google phone the slide out screen scares me would break that fucker so fast still prefer my iphone,0.0,sentiment140_2,1
1612233,34,us planning to resume the military tribunals at guantanamo bay only this time those on trial will be aig execs and chrysler debt holders,0.0,sentiment140_2,1
1612234,35,omg so bored my tattoooos are so itchy help aha,0.0,sentiment140_2,1
1612235,36,itchy and miserable,0.0,sentiment140_2,1
1612236,37,no not itchy for now maybe later lol,0.0,sentiment140_2,1
1612237,38,rt love the nerdy stanford human biology videos makes me miss school,1.0,sentiment140_2,1
1612238,39,has been bit crazy with steep learning curve but lyx is really good for long docs for anything shorter it would be insane,1.0,sentiment140_2,1
1612239,40,listening to by danny gokey aww he so amazing him so much,1.0,sentiment140_2,1
1612240,41,is going to sleep then on bike ride,1.0,sentiment140_2,1
1612241,42,cant sleep my tooth is aching,0.0,sentiment140_2,1
1612242,43,blah blah blah same old same old no plans today going back to sleep guess,0.0,sentiment140_2,1
1612243,44,glad didnt do bay to breakers today it freaking degrees in san francisco wtf,0.0,sentiment140_2,1
1612244,45,is in san francisco at bay to breakers,0.5,sentiment140_2,0
1612245,46,just landed at san francisco,0.5,sentiment140_2,0
1612246,47,san francisco today any suggestions,0.5,sentiment140_2,0
1612247,48,obama administration must stop bonuses to aig ponzi schemers,0.0,sentiment140_2,1
1612248,49,started to think that citi is in really deep are they gonna survive the turmoil or are they gonna be the next aig,0.0,sentiment140_2,1
1612249,50,shaunwoo hate on aig,0.0,sentiment140_2,1
1612250,51,you will not regret going to see star trek it was awesome,1.0,sentiment140_2,1
1612251,52,on my way to see star trek the esquire,0.5,sentiment140_2,0
1612252,53,going to see star trek soon with my dad,0.5,sentiment140_2,0
1612253,54,annoying new trend on the internets people picking apart michael lewis and malcolm gladwell nobody wants to read that,0.0,sentiment140_2,1
1612254,55,bill simmons in conversation with malcolm gladwell,0.5,sentiment140_2,0
1612255,56,highly recommend by malcolm gladwell,1.0,sentiment140_2,1
1612256,57,blink by malcolm gladwell amazing book and the tipping point,1.0,sentiment140_2,1
1612257,58,malcolm gladwell might be my new man crush,1.0,sentiment140_2,1
1612258,59,omg the commercials alone on espn are going to drive me nuts,0.0,sentiment140_2,1
1612259,60,playing with twitter api sounds fun may need to take class or find new friend who like to generate results with api code,1.0,sentiment140_2,1
1612260,61,playing with curl and the twitter api,0.5,sentiment140_2,0
1612261,62,hello twitter api,1.0,sentiment140_2,1
1612262,63,playing with java and the twitter api,0.5,sentiment140_2,0
1612263,64,because the twitter api is slow and most client are not good,0.0,sentiment140_2,1
1612264,65,yahoo answers can be butt sometimes,0.0,sentiment140_2,1
1612265,66,is scrapbooking with nic,1.0,sentiment140_2,1
1612266,67,rt five things wolfram alpha does better and vastly different than google,1.0,sentiment140_2,1
1612267,68,just changed my default pic to nike basketball cause bball is awesome,1.0,sentiment140_2,1
1612268,69,nike owns nba playoffs ads lebron kobe carmelo adidas billups howard marketing branding,0.5,sentiment140_2,0
1612269,70,next time ll call myself nike,0.5,sentiment140_2,0
1612270,71,new blog post nike sb dunk low premium white gum,0.5,sentiment140_2,0
1612271,72,rt was just told that nike layoffs started today,0.0,sentiment140_2,1
1612272,73,back when worked for nike we had one fav word just do it,1.0,sentiment140_2,1
1612273,74,by the way totally inspired by this freaky nike commercial,1.0,sentiment140_2,1
1612274,75,giving weka an app engine interface using the bird strike data for the tests the logo is given,0.5,sentiment140_2,0
1612275,76,brand new canon eos mp dslr camera canon mm is lens web technology thread brand new canon eos,0.5,sentiment140_2,0
1612276,77,class the is supposed to come today,1.0,sentiment140_2,1
1612277,78,needs someone to explain lambda calculus to him,0.0,sentiment140_2,1
1612278,79,took the graduate field exam for computer science today nothing makes you feel like more of an idiot than lambda calculus,0.0,sentiment140_2,1
1612279,80,shout outs to all east palo alto for being in the buildin karizmakaze cal gta also thanks to profits of doom universal hempz cracka,1.0,sentiment140_2,1
1612280,81,yeahhhhhhhhh would not really have lived in east palo alto if could have avoided it guess it only for the summer,0.0,sentiment140_2,1
1612281,82,great stanford course thanks for making it available to the public really helpful and informative for starting off,1.0,sentiment140_2,1
1612282,83,nvidia names stanford bill dally chief scientist vp of research,0.5,sentiment140_2,0
1612283,84,new blog post harvard versus stanford who wins,0.5,sentiment140_2,0
1612284,85,work til pm lets go lakers,1.0,sentiment140_2,1
1612285,86,damn you north korea,0.0,sentiment140_2,1
1612286,87,can we just go ahead and blow north korea off the map already,0.0,sentiment140_2,1
1612287,88,north korea please cease this douchebaggery china does not even like you anymore,0.0,sentiment140_2,1
1612288,89,why the hell is pelosi in freakin china and on whose dime,0.0,sentiment140_2,1
1612289,90,are you burning more cash than chrysler and gm stop the financial tsunami where bailout means taking handout,0.0,sentiment140_2,1
1612290,91,insects have infected my spinach plant,0.0,sentiment140_2,1
1612291,92,wish could catch every mosquito in the world burn em slowly they been bitin the shit outta me day mosquitos are the assholes of insects,0.0,sentiment140_2,1
1612292,93,just got back from church and totally hate insects,0.0,sentiment140_2,1
1612293,94,just got mcdonalds goddam those eggs make me sick yeah laker up date go lakers not much of an update well it true so suck it,0.0,sentiment140_2,1
1612294,95,omgg ohhdee want mcdonalds damn wonder if its open lol,1.0,sentiment140_2,1
1612295,96,history exam studying ugh,0.0,sentiment140_2,1
1612296,97,hate revision it so boring am totally unprepared for my exam tomorrow things are not looking good,0.0,sentiment140_2,1
1612297,98,higher physics exam tommorow not lookin forward to it much,0.0,sentiment140_2,1
1612298,99,it bank holiday yet only out of work now exam season sucks,0.0,sentiment140_2,1
1612299,100,cheney and bush are the real culprits,0.0,sentiment140_2,1
1612300,101,life bitch and so is dick cheney bipart tlot tcot hhrs gop dnc,0.0,sentiment140_2,1
1612301,102,dick cheney dishonest speech about torture terror and obama fred kaplan slate,0.0,sentiment140_2,1
1612302,103,the republican party is bunch of anti abortion zealots who could not draw flies to dump neal boortz just now on the radio,0.0,sentiment140_2,1
1612303,104,is twitter connections api broken some tweets did not make it to twitter,0.0,sentiment140_2,1
1612304,105,srsly hate the stupid twitter api timeout thing soooo annoying,0.0,sentiment140_2,1
1612305,106,really liked learning jquery book is worth look too,1.0,sentiment140_2,1
1612306,107,jquery ui book review,0.5,sentiment140_2,0
1612307,108,very interesting ad from adobe by goodby silverstein partners youtube adobe cs le sens propre,1.0,sentiment140_2,1
1612308,109,goodby silverstein agency new site great,1.0,sentiment140_2,1
1612309,110,rt goodby silverstein new site enjoy it nice find,1.0,sentiment140_2,1
1612310,111,the ever amazing psyop and goodby silverstein partners for hp have to go play with after effects now,1.0,sentiment140_2,1
1612311,112,top ten most watched on viral video chart love the nike mostvaluablepuppets campaign from wieden kennedy,1.0,sentiment140_2,1
1612312,113,zomg have,1.0,sentiment140_2,1
1612313,114,ok so lots of buzz from io but how lucky are they free,1.0,sentiment140_2,1
1612314,115,just got free android at google,1.0,sentiment140_2,1
1612315,116,guess ll be retiring my and start using my developer woot googleio,1.0,sentiment140_2,1
1612316,117,at gwt fireside chat,0.5,sentiment140_2,0
1612317,118,am happy for philip being at googleio today,1.0,sentiment140_2,1
1612318,119,lakers played great cannot wait for thursday night lakers vs,1.0,sentiment140_2,1
1612319,120,hi there does anyone have great source for advice on viral marketing,0.5,sentiment140_2,0
1612320,121,judd apatow creates fake sitcom on nbc com to market his new movie viral marketing at its best,1.0,sentiment140_2,1
1612321,122,here case study on how to use viral marketing to add over people to your list,0.5,sentiment140_2,0
1612322,123,viral marketing fail this acia pills brand oughta get shut down for hacking into people messenger get msgs in day arrrgh,0.0,sentiment140_2,1
1612323,124,watching night at the museum lmao,1.0,sentiment140_2,1
1612324,125,loved night at the museum,1.0,sentiment140_2,1
1612325,126,going to see the new night at the museum movie with my family oh boy three year old in the movies fuin,0.5,sentiment140_2,0
1612326,127,just got back from the movies went to see the new night at the museum with rachel it was good,1.0,sentiment140_2,1
1612327,128,just saw the new night at the museum movie it was okay lol,0.5,sentiment140_2,0
1612328,129,going to see night at the museum with tall boy,0.5,sentiment140_2,0
1612329,130,will take you on date to see night at the museum whenever you want it looks soooooo good,1.0,sentiment140_2,1
1612330,131,no watching the night at the museum getting really good,1.0,sentiment140_2,1
1612331,132,night at the museum wolverine and junk food perfect monday,1.0,sentiment140_2,1
1612332,133,saw night at the museum last night pretty crazy movie but the cast was awesome so it was well worth it robin williams forever,1.0,sentiment140_2,1
1612333,134,saw night at the museum battle of the swithsonian today it was okay your typical kids ben stiller movie,0.5,sentiment140_2,0
1612334,135,taking katie to see night at the museum she picked it,0.5,sentiment140_2,0
1612335,136,night at the museum tonite instead of up oh well that yr old better enjoy it lol,0.0,sentiment140_2,1
1612336,137,gm says expects announcment on sale of hummer soon reuters wdsugm says expects announcment on sale of hummer,0.5,sentiment140_2,0
1612337,138,it unfortunate that after the stimulus plan was put in place twice to help gm on the back of the american people has led to the inevitable,0.0,sentiment140_2,1
1612338,139,tell me again why we are giving more to gm we should use that for all the programs that support the unemployed,0.0,sentiment140_2,1
1612339,140,oh yes but if gm dies it will only be worth more boo hahaha,0.0,sentiment140_2,1
1612340,141,time warner cable is down again rd time since memorial day bummer,0.0,sentiment140_2,1
1612341,142,would rather pay reasonable yearly taxes for free fast internet than get gouged by time warner for slow connection,0.0,sentiment140_2,1
1612342,143,nooooooo my dvr just died and was only half way through the ea presser hate you time warner,0.0,sentiment140_2,1
1612343,144,ck time warner cable you cking suck balls have hd tv my damn hd channels hardly ever come in bullshit,0.0,sentiment140_2,1
1612344,145,time warner has the worse customer service ever will never use them again,0.0,sentiment140_2,1
1612345,146,time warner is the devil worst possible time for the internet to go out,0.0,sentiment140_2,1
1612346,147,fuck no internet damn time warner,0.0,sentiment140_2,1
1612347,148,time warner really picks the worst time to not work all want to do is get to mtv com so can watch the hills wtfffff,0.0,sentiment140_2,1
1612348,149,hate time warner soooo wish had vios cant watch the fricken mets game buffering feel like im watching free internet porn,0.0,sentiment140_2,1
1612349,150,ahh got rid of stupid time warner today now taking nap while the roomies cook for me pretty good end for monday,0.0,sentiment140_2,1
1612350,151,time warner hd line up is crap,0.0,sentiment140_2,1
1612351,152,is being fucked by time warner cable didnt know modems could explode and susan boyle sucks too,0.0,sentiment140_2,1
1612352,153,time warner cable pulls the plug on the girlfriend experience,0.5,sentiment140_2,0
1612353,154,time warner cable slogan where calling it day at pm happens,0.0,sentiment140_2,1
1612354,155,rocawear heads to china building stores,0.5,sentiment140_2,0
1612355,156,climate focus turns to beijing the united nations the us and european governments have called on china to co,0.5,sentiment140_2,0
1612356,157,myfoxdc barrie students back from trip to china silver spring high school class trip to china has en,0.5,sentiment140_2,0
1612357,158,three china aerospace giants develop tianjin binhai new area yuan invested,0.5,sentiment140_2,0
1612358,159,gm ceo china will continue to be key partner,0.5,sentiment140_2,0
1612359,160,rt is now the time to buy gm car,0.5,sentiment140_2,0
1612360,161,recovering from surgery wishing was here,0.0,sentiment140_2,1
1612361,162,my wrist still hurts have to get it looked at hate the dr dentist scary places time to watch eagle eye if you want to join txt,1.0,sentiment140_2,1
1612362,163,dentist tomorrow have to brush well in the morning like make my hair all nice before get it cut why,0.5,sentiment140_2,0
1612363,164,the dentist lied won feel any discomort prob won even need pain pills man twippin this shit hurt how many pills can take,0.0,sentiment140_2,1
1612364,165,my dentist is great but she expensive,0.0,sentiment140_2,1
1612365,166,pet dentist,0.5,sentiment140_2,0
1612366,167,is studing math tomorrow exam and dentist,1.0,sentiment140_2,1
1612367,168,my dentist was wrong wrong,0.0,sentiment140_2,1
1612368,169,going to the dentist later,0.0,sentiment140_2,1
1612369,170,son has me looking at cars online hate car shopping would rather go to the dentist anyone with good car at good price to sell,0.0,sentiment140_2,1
1612370,171,ncaa baseball super regional rams club,0.5,sentiment140_2,0
1612371,172,just started playing major league baseball,0.5,sentiment140_2,0
1612372,173,cardinals baseball advance to super regionals face cs fullerton friday,0.5,sentiment140_2,0
1612373,174,sony coupon code expires soon,0.5,sentiment140_2,0
1612374,175,waiting in line at safeway,0.5,sentiment140_2,0
1612375,176,luke and got stopped walking out of safeway and asked to empty our pockets and lift our shirts how jacked up is that,0.0,sentiment140_2,1
1612376,177,did not realize there is gym above safeway,0.5,sentiment140_2,0
1612377,178,have three words for you safeway dot com,0.5,sentiment140_2,0
1612378,179,safeway is very rock roll tonight,1.0,sentiment140_2,1
1612379,180,bout to hit safeway gotta eat,0.5,sentiment140_2,0
1612380,181,jake going to safeway,0.5,sentiment140_2,0
1612381,182,found safeway picking up few staples,0.5,sentiment140_2,0
1612382,183,safeway super marketing via mobile coupons,0.5,sentiment140_2,0
1612383,184,the safeway bathroom still smells like ass,0.0,sentiment140_2,1
1612384,185,at safeway on elkhorn they move like they re dead,0.0,sentiment140_2,1
1612385,186,your normal weight and how to get there normal eating blog,0.5,sentiment140_2,0
1612386,187,is eating and watching movies,0.5,sentiment140_2,0
1612387,188,eating sashimi,0.5,sentiment140_2,0
1612388,189,is eating home made yema,0.5,sentiment140_2,0
1612389,190,eating cake,0.5,sentiment140_2,0
1612390,191,love dwight howard vitamin water commercial now wish he was with nike and not adidas lol,1.0,sentiment140_2,1
1612391,192,found nothing at nike factory off to banana republic outlet,0.0,sentiment140_2,1
1612392,193,iphone may get radio tagging and nike recently released itunes version suggests that voiceover functional,0.5,sentiment140_2,0
1612393,194,is lovin his nike already and that only from running on the spot in his bedroom,1.0,sentiment140_2,1
1612394,195,launched imgsearch ajax jquery webapp,0.5,sentiment140_2,0
1612395,196,finally got around to using jquery to make my bio collapse yay for slide animations,1.0,sentiment140_2,1
1612396,197,rt the ultimate jquery list,0.5,sentiment140_2,0
1612397,198,just extracted and open sourced jquery plugin from stormweight to highlight text with regular expression,0.5,sentiment140_2,0
1612398,199,what was the php jquery hack,0.5,sentiment140_2,0
1612399,200,jquery cheat sheet,0.5,sentiment140_2,0
1612400,201,beginning javascript and css development with jquery javascript css jquery,0.5,sentiment140_2,0
1612401,202,right lol we ll get there have high expectations warren buffet style,1.0,sentiment140_2,1
1612402,203,rt rt great someone sitting in the shade today because someone planted tree long time ago warren buffet,1.0,sentiment140_2,1
1612403,204,warren buffet on the economy,0.5,sentiment140_2,0
1612404,205,warren buffet became for time the richest man in the united states not by working but investing in big idea which lead to the fortune,1.0,sentiment140_2,1
1612405,206,according to the create school notre dame will have receivers in ncaa at or higher rating sweet,1.0,sentiment140_2,1
1612406,207,all star basketball classic tuesday features top talent chattanooga notre dame high school will play host,0.5,sentiment140_2,0
1612407,208,it definitely under warranty my experience is the amazon support for kindle is great had to contact them about my kindle,1.0,sentiment140_2,1
1612408,209,rt look available amazon kindle kindle dx get it here the top electronic book reader period free day ship,0.5,sentiment140_2,0
1612409,210,time warner road runner customer support here absolutely blows hate not having other high speed net options ready to go nuclear,0.0,sentiment140_2,1
1612410,211,time warner cable phone reps dumber than nails ugh cable was working mins ago now its not wtf,0.0,sentiment140_2,1
1612411,212,we tried but time warner was not being nice so we recorded today,0.0,sentiment140_2,1
1612412,213,omg time warner ed up my internet install instead of today its now next saturday another week internet ehfa fhg fml,0.0,sentiment140_2,1
1612413,214,wth have never seen line this loooong at time warner before ugh,0.0,sentiment140_2,1
1612414,215,impatiently awaiting the arrival of the time warner guy it way too pretty to be inside all afternoon,0.0,sentiment140_2,1
1612415,216,man accosts roger federer during french open,0.5,sentiment140_2,0
1612416,217,naive bayes using em for text classification really frustrating,0.0,sentiment140_2,1
1612417,218,we went to stanford university today got tour made me want to go back to college it also decided all of our kids will go there,1.0,sentiment140_2,1
1612418,219,investigation pending on death of stanford cs prof google mentor rajeev motwani tip,0.5,sentiment140_2,0
1612419,220,going to bed it was successful weekend stanford here come,0.5,sentiment140_2,0
1612420,221,if you re being harassed by calls about your car warranty changing your number will not fix that they call every number bags,0.0,sentiment140_2,1
1612421,222,just blocked united blood services using google voice they call more than those car warranty guys,0.0,sentiment140_2,1
1612422,223,at is complete fail,0.0,sentiment140_2,1
1612423,224,oh snap you work at at don you,0.0,sentiment140_2,1
1612424,225,really dont want at phone service they suck when it comes to having signal,0.0,sentiment140_2,1
1612425,226,say we just cut out the small talk at new slogan you give us your money apologies to bob geldof,0.0,sentiment140_2,1
1612426,227,pissed about at mid contract upgrade price for the iphone it more not going to pay for something thought was,0.0,sentiment140_2,1
1612427,228,safari is fast even on my shitty at tethering,0.0,sentiment140_2,1
1612428,229,what is at fucking up,0.0,sentiment140_2,1
1612429,230,at dropped the ball and is not supporting crap with the new iphone fail att sucks,0.0,sentiment140_2,1
1612430,231,yay glad you got the phone still damn you at,0.0,sentiment140_2,1
1612431,232,google wave developer sandbox account request,0.5,sentiment140_2,0
1612432,233,talk is cheap bing that ll stick with google,0.0,sentiment140_2,1
1612433,234,wtf is the point of deleting tweets if they can still be found in summize and searches twitter please fix that thanks and bye,0.0,sentiment140_2,1
1612434,235,have google profiles stopped showing up in searches cant see them anymore,0.5,sentiment140_2,0
1612435,236,love google translator too good day mate,1.0,sentiment140_2,1
1612436,237,reading on my new kindle,1.0,sentiment140_2,1
1612437,238,my kindle came and love it,1.0,sentiment140_2,1
1612438,239,loving my new kindle named her kendra in case were wondering the cookbook is the tool cuz it tells all the tricks best gift evr,1.0,sentiment140_2,1
1612439,240,the real aig scandal,0.0,sentiment140_2,1
1612440,241,any twitter to aprs apps yet,0.5,sentiment140_2,0
1612441,242,pros you should be following on twitter,0.5,sentiment140_2,0
1612442,243,obama is quite good comedian check out his dinner speech on cnn very funny jokes,1.0,sentiment140_2,1
1612443,244,barack obama shows his funny side great speech,1.0,sentiment140_2,1
1612444,245,like this guy barack obama shows his funny side,1.0,sentiment140_2,1
1612445,246,obama speech was pretty awesome last night,1.0,sentiment140_2,1
1612446,247,reading bill clinton fail obama win,1.0,sentiment140_2,1
1612447,248,obama more popular than among arabs survey president barack obama popularity in leading arab countries,1.0,sentiment140_2,1
1612448,249,obama got jokes haha just got to watch bit of his after dinner speech from last night in love with mr president,1.0,sentiment140_2,1
1612449,250,lebron james got in car accident guess just heard it on evening news wow cant believe it will he be ok,0.0,sentiment140_2,1
1612450,251,is it me or is this the best the playoffs have been in years oh yea lebron and melo in the finals,1.0,sentiment140_2,1
1612451,252,no lebron is the best,1.0,sentiment140_2,1
1612452,253,lebron is cool like his personality he has good character,1.0,sentiment140_2,1
1612453,254,watching lebron highlights damn that niggas good,1.0,sentiment140_2,1
1612454,255,lebron is murdering shit,1.0,sentiment140_2,1
1612455,256,lebron is monsta and he is only smh the world ain ready,1.0,sentiment140_2,1
1612456,257,when lebron is done in the nba he will probably be greater than kobe like said kobe is good but there alot of good players,1.0,sentiment140_2,1
1612457,258,kobe is good bt lebron has my vote,1.0,sentiment140_2,1
1612458,259,kobe is the best in the world not lebron,0.0,sentiment140_2,1
1612459,260,world cup access damn that good look,1.0,sentiment140_2,1
1612460,261,just bought my tickets for the fifa world cup in south africa its going to be great summer,1.0,sentiment140_2,1
1612461,262,share disruption fred wilson slides for his talk at google hq,0.5,sentiment140_2,0
1612462,263,have to go to booz allen hamilton for hr meeting but then get to go home,0.0,sentiment140_2,1
1612463,264,the great indian tamasha truly will unfold from may the result day for indian general election,1.0,sentiment140_2,1
1612464,265,have the kindle ve seen pictures of the dx but have not seen it in person love my kindle on it everyday,1.0,sentiment140_2,1
1612465,266,such an awesome idea the continual learning program with kindle,1.0,sentiment140_2,1
1612466,267,ok do nothing just thinking about,0.5,sentiment140_2,0
1612467,268,ooooh what model are you getting have the and love love love love it,1.0,sentiment140_2,1
1612468,269,the times of india the wonder that is india election,1.0,sentiment140_2,1
1612469,270,good video from google on using search options,1.0,sentiment140_2,1
